Ejari Contract Number,Registration Date,Start Date,End Date,Version,Area,Contract Amount,Annual Amount,Is Free Hold?,Property Size (sq.m),Property Type,Property Sub Type,Number of Rooms,Usage,Nearest Metro,Nearest Mall,Nearest Landmark,Parking,No of Units,Master Project,Project
"0120231204000405","2023-12-04 15:45:04","2023-12-05 00:00:00","2024-12-04 00:00:00","New","Al Qusais First","40000","40000","Non Free Hold","111.48","Unit","Flat","","Residential","Airport Free Zone","City Centre Mirdif","Dubai International Airport","","1","",""
"0120231204000410","2023-12-04 15:55:40","2023-12-14 00:00:00","2024-12-13 00:00:00","New","Hadaeq Sheikh Mohammed Bin Rashid","60000","60000","Free Hold","59.95","Unit","Flat","","Residential","First Abu Dhabi Bank Metro Station","Mall of the Emirates","Burj Al Arab","","1","","PARK HEIGHTS II"
"0120231204000412","2023-12-04 15:55:57","2023-09-10 00:00:00","2024-08-28 00:00:00","New","Al Nahda First","36000","37200","Non Free Hold","83.61","Unit","Flat","","Residential","STADIUM Metro Station","City Centre Mirdif","Dubai International Airport","","1","",""
"0120231204000417","2023-12-04 16:11:16","2023-12-01 00:00:00","2024-11-30 00:00:00","New","Al Warqa First","32000","32000","Non Free Hold","65","Unit","Flat","","Residential","Rashidiya Metro Station","City Centre Mirdif","Dubai International Airport","","1","",""
"0120231204000429","2023-12-04 16:33:07","2023-12-04 00:00:00","2024-12-03 00:00:00","New","Al Bada","23000","23000","Non Free Hold","28","Unit","Flat","","Residential","Trade Centre Metro Station","Dubai Mall","Burj Khalifa","","1","",""
"0120231204000434","2023-12-04 16:39:00","2023-12-04 00:00:00","2024-12-03 00:00:00","New","Al Hebiah Third","42000","42000","Free Hold","49.2","Unit","Flat","","Residential","","","Motor City","","1","","DAMAC HILLS - LORETO"
"0120231204000448","2023-12-04 17:00:56","2023-12-11 00:00:00","2024-12-10 00:00:00","New","Al Qusais Industrial Fifth","50000","50000","Non Free Hold","107.29","Unit","Flat","","Residential","Al Qusais Metro Station","City Centre Mirdif","Dubai International Airport","","1","",""
"0120231204000464","2023-12-04 17:29:10","2023-12-05 00:00:00","2024-12-04 00:00:00","New","Naif","28000","28000","Non Free Hold","33.5","Unit","Flat","","Residential","Baniyas Square Metro Station","Dubai Mall","Dubai International Airport","","1","",""
"0120231204000466","2023-12-04 17:29:28","2023-11-20 00:00:00","2024-11-19 00:00:00","New","Al Mararr","24000","24000","Non Free Hold","29.26","Unit","Office","","Commercial","Palm Deira Metro Stations","Dubai Mall","Dubai International Airport","","1","",""
"0120231204000478","2023-12-04 17:45:26","2023-12-04 00:00:00","2024-12-03 00:00:00","New","Al Warqa First","64000","64000","Non Free Hold","110","Unit","Flat","","Residential","Rashidiya Metro Station","City Centre Mirdif","Dubai International Airport","","1","",""
"0120231204000486","2023-12-04 17:54:00","2023-11-01 00:00:00","2024-10-31 00:00:00","New","Mankhool","49665","49665","Non Free Hold","67.05","Unit","Flat","","Residential","Al Fahidi Metro Station","Dubai Mall","Dubai International Airport","","1","",""
"0120231204000493","2023-12-04 18:04:47","2023-12-07 00:00:00","2024-12-06 00:00:00","New","Al Muteena","30000","30000","Non Free Hold","750","Unit","Flat","","Residential","Abu Baker Al Siddique Metro Station","Dubai Mall","Dubai International Airport","","1","",""
"0120231204000495","2023-12-04 18:07:30","2023-12-01 00:00:00","2024-11-30 00:00:00","New","Al Barshaa South Third","120000","120000","Free Hold","128.97","Unit","Flat","","Residential","Sharaf Dg Metro Station","Mall of the Emirates","Motor City","","1","",""
"0120231204000497","2023-12-04 18:09:52","2023-12-04 00:00:00","2024-12-03 00:00:00","New","Hor Al Anz","20000","20000","Non Free Hold","29","Unit","Office","","Commercial","Abu Hail Metro Station","City Centre Mirdif","Dubai International Airport","","1","",""
"0120231204000508","2023-12-04 18:38:13","2023-12-05 00:00:00","2024-12-04 00:00:00","New","Naif","38000","38000","Non Free Hold","71.4","Unit","Flat","","Residential","Baniyas Square Metro Station","Dubai Mall","Dubai International Airport","","1","",""
"0120231204000510","2023-12-04 18:38:43","2023-12-04 00:00:00","2024-12-03 00:00:00","New","Al Mararr","20000","20000","Non Free Hold","45","Unit","Office","","Commercial","Palm Deira Metro Stations","Dubai Mall","Dubai International Airport","","1","",""
"0120231204000517","2023-12-04 18:44:09","2024-01-01 00:00:00","2024-12-31 00:00:00","New","Al Suq Al Kabeer","22000","22000","Non Free Hold","20","Unit","Office","","Commercial","Al Ghubaiba Metro Station","Dubai Mall","Burj Khalifa","","1","",""
"0120231204000529","2023-12-04 18:57:05","2023-12-15 00:00:00","2024-12-14 00:00:00","New","Wadi Al Safa 3","40000","40000","Free Hold","44.03","Unit","Flat","","Residential","","","IMG World Adventures","","1","","SHARENA RESIDENCE 1"
"0120231204000529","2023-12-04 18:57:05","2023-12-15 00:00:00","2024-12-14 00:00:00","New","Wadi Al Safa 3","40000","40000","Free Hold","44.03","Unit","Flat","","Residential","","","IMG World Adventures","","1","","SHERENA RESIDENCE"
"0120231204000558","2023-12-04 19:00:27","2023-11-20 00:00:00","2024-11-19 00:00:00","New","Al Sabkha","28750","28750","Non Free Hold","13.5","Unit","Office","","Commercial","Palm Deira Metro Stations","Dubai Mall","Dubai International Airport","","1","",""
"0120231204000559","2023-12-04 19:01:00","2023-12-05 00:00:00","2024-12-04 00:00:00","New","Marsa Dubai","78000","78000","Free Hold","76.5","Unit","Flat","","Residential","Jumeirah Beach Residency","Marina Mall","Sports City Swimming Academy","","1","",""
"0120231204000561","2023-12-04 19:01:21","2023-12-05 00:00:00","2024-12-04 00:00:00","New","Madinat Hind 4","46000","46000","Free Hold","59.17","Unit","Flat","","Residential","","","","","1","","DAMAC HILLS (2) - AVENCIA "
"0120231204000567","2023-12-04 19:07:56","2023-12-04 00:00:00","2024-12-03 00:00:00","New","Hor Al Anz","20000","20000","Non Free Hold","28","Unit","Office","","Commercial","Abu Baker Al Siddique Metro Station","","Dubai International Airport","","1","",""
"0120231204000569","2023-12-04 19:08:16","2023-12-05 00:00:00","2024-12-04 00:00:00","New","Al Warsan First","27000","27000","Free Hold","44","Unit","Flat","","Residential","Rashidiya Metro Station","City Centre Mirdif","","","1","",""
"0120231204000576","2023-12-04 19:14:56","2023-12-04 00:00:00","2024-12-03 00:00:00","New","Al Mararr","30000","30000","Non Free Hold","50","Unit","Flat","","Residential","Salah Al Din Metro Station","Dubai Mall","Dubai International Airport","","1","",""
"0120231204000580","2023-12-04 19:19:55","2023-12-05 00:00:00","2024-12-04 00:00:00","New","Al Warsan First","35000","35000","Free Hold","68","Unit","Flat","","Residential","Rashidiya Metro Station","City Centre Mirdif","","","1","",""
"0120231204000583","2023-12-04 19:21:26","2023-12-04 00:00:00","2024-12-03 00:00:00","New","Al Mararr","30000","30000","Non Free Hold","50","Unit","Flat","","Residential","Salah Al Din Metro Station","Dubai Mall","Dubai International Airport","","1","",""
"0120231204000588","2023-12-04 19:27:30","2023-12-04 00:00:00","2024-12-03 00:00:00","New","Hor Al Anz","20000","20000","Non Free Hold","29","Unit","Office","","Commercial","Abu Hail Metro Station","City Centre Mirdif","Dubai International Airport","","1","",""
"0120231204000593","2023-12-04 19:36:42","2023-12-04 00:00:00","2024-12-03 00:00:00","New","Hor Al Anz","20000","20000","Non Free Hold","28","Unit","Office","","Commercial","Abu Baker Al Siddique Metro Station","","Dubai International Airport","","1","",""
"0120231204000595","2023-12-04 19:39:36","2023-12-03 00:00:00","2024-12-02 00:00:00","New","Nadd Hessa","48000","48000","Free Hold","81.5","Unit","Flat","","Residential","","","IMG World Adventures","","1","","AXIS  RESIDENCES 1"
"0120231204000600","2023-12-04 19:43:31","2023-12-04 00:00:00","2024-12-03 00:00:00","New","Hor Al Anz","20000","20000","Non Free Hold","30","Unit","Office","","Commercial","Abu Baker Al Siddique Metro Station","","Dubai International Airport","","1","",""
"0120231204000602","2023-12-04 19:55:49","2023-12-02 00:00:00","2024-12-01 00:00:00","New","Al Warsan First","33000","33000","Free Hold","68","Unit","Flat","","Residential","Rashidiya Metro Station","City Centre Mirdif","","","1","",""
"0120231204000604","2023-12-04 19:58:58","2023-11-30 00:00:00","2024-11-29 00:00:00","New","Burj Khalifa","88000","88000","Free Hold","55.28","Unit","Flat","","Residential","Buj Khalifa Dubai Mall Metro Station","Dubai Mall","Downtown Dubai","","1","","BURJ VIEWS"
"0120231204000608","2023-12-04 20:05:45","2023-12-15 00:00:00","2024-12-14 00:00:00","New","Al Qusais Second","64000","64000","Non Free Hold","0","Unit","Flat","","Residential","Airport Free Zone","City Centre Mirdif","Dubai International Airport","","1","",""
"0120231204000613","2023-12-04 20:28:28","2023-12-04 00:00:00","2024-12-03 00:00:00","New","Al Dhagaya","25000","25000","Non Free Hold","12.08","Unit","Office","","Commercial","Palm Deira Metro Stations","Dubai Mall","Dubai International Airport","","1","",""
"0120231204000628","2023-12-04 21:09:37","2023-12-04 00:00:00","2024-12-03 00:00:00","New","Marsa Dubai","165000","165000","Free Hold","143.64","Unit","Flat","","Residential","Jumeirah Beach Residency","Marina Mall","Sports City Swimming Academy","","1","",""
"0120231204000633","2023-12-04 21:15:17","2023-12-05 00:00:00","2024-12-04 00:00:00","New","Al Warsan First","34000","34000","Free Hold","69","Unit","Flat","","Residential","Rashidiya Metro Station","City Centre Mirdif","","","1","",""
"0120231204000638","2023-12-04 21:30:52","2023-11-01 00:00:00","2024-10-31 00:00:00","New","Al Barshaa South Third","35700","35700","Free Hold","43.22","Unit","Flat","","Residential","First Abu Dhabi Bank Metro Station","Mall of the Emirates","Motor City","","1","",""
"0120231204000639","2023-12-04 21:30:54","2023-12-04 00:00:00","2024-12-03 00:00:00","New","Eyal Nasser","72000","72000","Non Free Hold","24","Unit","Shop","","Commercial","Palm Deira Metro Stations","Dubai Mall","Dubai International Airport","","1","",""
"0120231204000647","2023-12-04 22:06:36","2023-12-04 00:00:00","2024-12-03 00:00:00","New","Burj Khalifa","135000","135000","Free Hold","89.61","Unit","Flat","","Residential","Buj Khalifa Dubai Mall Metro Station","Dubai Mall","Downtown Dubai","","1","",""
"0120231204000652","2023-12-04 22:18:36","2023-12-10 00:00:00","2024-12-09 00:00:00","New","Nadd Hessa","45000","45000","Free Hold","79.23","Unit","Flat","","Residential","","","","","1","",""
"0120231204000654","2023-12-04 22:18:47","2023-12-04 00:00:00","2024-12-03 00:00:00","New","Hor Al Anz","20000","20000","Non Free Hold","29","Unit","Office","","Commercial","Abu Hail Metro Station","City Centre Mirdif","Dubai International Airport","","1","",""
"0120231204000656","2023-12-04 22:33:36","2023-12-05 00:00:00","2024-12-03 00:00:00","New","Al Thanayah Fourth","585000","586629.53","Free Hold","648.37","Villa","Villa","6","Residential","Nakheel Metro Station","Marina Mall","Sports City Swimming Academy","","1","",""
"0120231204000659","2023-12-04 22:42:38","2023-10-01 00:00:00","2024-09-30 00:00:00","New","Al Suq Al Kabeer","24000","24000","Non Free Hold","34","Unit","Office","","Commercial","Al Fahidi Metro Station","Dubai Mall","Dubai International Airport","","1","",""
"0120231204000668","2023-12-04 23:12:16","2023-12-04 00:00:00","2024-12-03 00:00:00","New","Madinat Hind 4","80000","80000","Free Hold","151.8","Villa","Villa","3","Residential","","","","","1","","DAMAC HILLS (2) - PACIFICA "
"0120231204000671","2023-12-04 23:17:37","2023-11-01 00:00:00","2024-10-31 00:00:00","New","Muhaisanah Second","16800","16800","Non Free Hold","22","Unit","Labor Camps","","Residential","Etisalat Metro Station","City Centre Mirdif","Dubai International Airport","","1","",""
"0120231204000677","2023-12-04 23:27:51","2023-12-05 00:00:00","2024-12-04 00:00:00","New","Al Hebiah Fourth","50000","50000","Free Hold","73.14","Unit","Flat","","Residential","Nakheel Metro Station","Marina Mall","Sports City Swimming Academy","","1","","ELITE 10 SPORTS RESIDENCE"
"0120231204000679","2023-12-04 23:28:49","2023-11-01 00:00:00","2024-10-31 00:00:00","New","Muhaisanah Second","33600","33600","Non Free Hold","22","Unit","Labor Camps","","Residential","Etisalat Metro Station","City Centre Mirdif","Dubai International Airport","","2","",""
"0120231204000679","2023-12-04 23:28:49","2023-11-01 00:00:00","2024-10-31 00:00:00","New","Muhaisanah Second","33600","33600","Non Free Hold","22","Unit","Labor Camps","","Residential","Etisalat Metro Station","City Centre Mirdif","Dubai International Airport","","2","",""
"0220171109002974","2023-12-04 09:10:52","2023-10-15 00:00:00","2025-10-14 00:00:00","Renewed","Wadi Al Safa 7","324000","162000","Free Hold","526","Villa","Villa","3","Residential","","","Motor City","","1","","Arabian Ranches - Lila Community"
"0220191119001944","2023-12-04 19:17:16","2023-11-23 00:00:00","2024-11-22 00:00:00","Renewed","Marsa Dubai","69300","69300","Free Hold","89","Unit","Flat","","Residential","Mina Seyahi","Marina Mall","Burj Al Arab","","1","","ELITE RESIDENCE"
"0220201006004044","2023-12-04 11:32:12","2023-11-01 00:00:00","2024-10-31 00:00:00","Renewed","Palm Jumeirah","900000","900000","Free Hold","622","Villa","Villa","4","Residential","Al Sufouh","Marina Mall","Burj Al Arab","","1","",""
"0220201128000123","2023-12-04 21:56:36","2023-12-09 00:00:00","2024-12-08 00:00:00","Renewed","Burj Khalifa","114950","114950","Free Hold","118","Unit","Flat","","Residential","Buj Khalifa Dubai Mall Metro Station","Dubai Mall","Downtown Dubai","","1","",""
"0220211104004147","2023-12-04 17:42:03","2023-11-05 00:00:00","2024-11-04 00:00:00","Renewed","Al Warsan First","22000","22000","Free Hold","45","Unit","Flat","","Residential","Rashidiya Metro Station","City Centre Mirdif","Dubai International Airport","","1","",""
"0220211121004761","2023-12-04 12:32:52","2023-12-05 00:00:00","2025-02-01 00:00:00","Renewed","Burj Khalifa","100000","86310.9","Free Hold","91","Unit","Flat","","Residential","Buj Khalifa Dubai Mall Metro Station","Dubai Mall","Downtown Dubai","","1","",""
"0220211129001191","2023-12-04 12:22:06","2023-12-01 00:00:00","2024-11-30 00:00:00","Renewed","Al Thanayah Fourth","196000","196000","Free Hold","281","Villa","Villa","3","Residential","Damac Properties","Marina Mall","Sports City Swimming Academy","","1","",""
"0220220130000582","2023-12-04 17:03:13","2022-10-12 00:00:00","2024-10-10 00:00:00","Renewed","Al Thanyah Third","70000","35048.68","Free Hold","78","Unit","Flat","","Residential","Nakheel Metro Station","Marina Mall","Burj Al Arab","","1","","PANORAMA"
"0220220201005516","2023-12-04 20:12:20","2024-01-01 00:00:00","2024-12-31 00:00:00","Renewed","Wadi Al Safa 6","425000","425000","Free Hold","783","Villa","Villa","5","Residential","","","Global Village","","1","",""
"0220221117002242","2023-12-04 14:26:08","2023-11-15 00:00:00","2024-11-15 00:00:00","Renewed","Jabal Ali First","40000","39889.2","Free Hold","36","Unit","Flat","","Residential","Ibn Battuta Metro Station","Ibn-e-Battuta Mall","Expo 2020 Site","","1","","Azizi Star Hotel Apartments"
"0220221125002139","2023-12-04 11:47:56","2023-11-30 00:00:00","2024-11-30 00:00:00","Renewed","Marsa Dubai","150000","149584.49","Free Hold","70","Unit","Flat","","Residential","Marina Towers","Marina Mall","Burj Al Arab","","1","","THE RESIDENCES AT MARINA GATE 2"
"0220221129006432","2023-12-04 08:31:31","2023-12-01 00:00:00","2024-11-30 00:00:00","Renewed","Jabal Ali First","265000","265000","Free Hold","600","Villa","Villa","5","Residential","","","","","1","","AL FURJAN"
"0220221206000584","2023-12-04 19:39:54","2023-12-05 00:00:00","2024-12-04 00:00:00","Renewed","Burj Khalifa","75000","75000","Free Hold","129","Unit","Flat","","Residential","Buj Khalifa Dubai Mall Metro Station","Dubai Mall","Burj Khalifa","","1","","GRAND BOULEVARD"
"0220221206000584","2023-12-04 19:39:54","2023-12-05 00:00:00","2024-12-04 00:00:00","Renewed","Burj Khalifa","75000","75000","Free Hold","129","Unit","Flat","","Residential","Buj Khalifa Dubai Mall Metro Station","Dubai Mall","Burj Khalifa","","1","","BURJ VISTA"
"0220221208001277","2023-12-04 10:24:12","2023-12-06 00:00:00","2024-12-06 00:00:00","Renewed","Hadaeq Sheikh Mohammed Bin Rashid","230000","229383.38","Free Hold","193","Villa","Villa","3","Residential","First Abu Dhabi Bank Metro Station","Mall of the Emirates","Motor City","","1","","MAPLE 2 "
"0220221220004577","2023-12-04 19:33:50","2023-12-10 00:00:00","2024-12-09 00:00:00","Renewed","Burj Khalifa","102500","102500","Free Hold","79","Unit","Flat","","Residential","Business Bay Metro Station","Dubai Mall","Downtown Dubai","","1","",""
"0220221220004577","2023-12-04 19:33:50","2023-12-10 00:00:00","2024-12-09 00:00:00","Renewed","Burj Khalifa","102500","102500","Free Hold","79","Unit","Flat","","Residential","Business Bay Metro Station","Dubai Mall","Downtown Dubai","","1","","BELLEVUE TOWERS"
"0220230104001357","2023-12-04 09:02:00","2023-11-30 00:00:00","2024-11-30 00:00:00","Renewed","Madinat Hind 4","51000","50858.73","Free Hold","115","Villa","Villa","3","Residential","","","","","1","",""
"0220230210002959","2023-12-04 18:59:03","2023-11-25 00:00:00","2024-11-24 00:00:00","Renewed","Al Yelayiss 2","35000","35000","Free Hold","63","Unit","Flat","","Residential","","","Dubai Cycling Course","","1","","RAWDA APARTMENTS"
"0220231204000049","2023-12-04 10:32:04","2023-10-20 00:00:00","2024-10-19 00:00:00","New","Business Bay","60000","60000","Free Hold","87","Unit","Office","","Commercial","Business Bay Metro Station","Dubai Mall","Downtown Dubai","","1","","CHURCHILL TOWER"
"0220231204000052","2023-12-04 10:32:51","2023-12-05 00:00:00","2024-12-04 00:00:00","New","Al Barsha South Fourth","62000","62000","Free Hold","58","Unit","Flat","","Residential","Dubai Internet City","Mall of the Emirates","Sports City Swimming Academy","","1","","SIROYA GARDENS"
"0220231204000107","2023-12-04 11:55:13","2023-12-01 00:00:00","2024-11-30 00:00:00","New","Al Barsha South Fourth","180000","180000","Free Hold","767","Villa","Villa","2","Residential","Dubai Internet City","Mall of the Emirates","Sports City Swimming Academy","","1","",""
"0220231204000202","2023-12-04 12:39:04","2023-12-01 00:00:00","2024-11-30 00:00:00","New","Marsa Dubai","155000","155000","Free Hold","107","Unit","Flat","","Residential","Jumeirah Beach Resdency","Marina Mall","Burj Al Arab","","1","","BAY CENTRAL WEST & CENTRAL TOWERS"
"0220231204000227","2023-12-04 13:05:15","2023-12-06 00:00:00","2024-12-05 00:00:00","New","Al Khairan First","170000","170000","Free Hold","154","Unit","Flat","","Residential","Creek Metro Station","City Centre Mirdif","Dubai International Airport","","1","","CREEK RISE "
"0220231204000353","2023-12-04 14:53:30","2023-12-05 00:00:00","2024-12-04 00:00:00","New","Al Hebiah Fourth","36000","36000","Free Hold","40","Unit","Flat","","Residential","Nakheel Metro Station","Marina Mall","Sports City Swimming Academy","","1","","ELITE 6 SPORTS RESIDENCE"
"0220231204000454","2023-12-04 17:08:52","2023-12-04 00:00:00","2024-05-03 00:00:00","New","Madinat Hind 4","61000","146400","Free Hold","174","Villa","Villa","3","Residential","","","","","1","","DAMAC HILLS (2) - ZINNIA "
"0220231204000476","2023-12-04 17:44:44","2023-12-07 00:00:00","2024-12-06 00:00:00","New","Madinat Hind 4","60000","60000","Free Hold","64","Unit","Flat","","Residential","","","","","1","","DAMAC HILLS (2) - NAVITAS (A & B) "
"0220231204000484","2023-12-04 17:49:16","2023-12-10 00:00:00","2024-12-09 00:00:00","New","Zaabeel Second","30000","30000","Free Hold","102","Unit","Flat","","Residential","Financial Centre","Dubai Mall","Burj Khalifa","","1","","Downtown Views II"
"0220231204000632","2023-12-04 21:13:17","2023-11-30 00:00:00","2024-11-29 00:00:00","New","Al Thanyah Fifth","75000","75000","Free Hold","37","Unit","Flat","","Residential","Jumeirah Lakes Towers","Marina Mall","Sports City Swimming Academy","","1","","GOLD CREST VIEWS2"
"0220231204000645","2023-12-04 22:01:29","2023-12-01 00:00:00","2024-11-30 00:00:00","New","Al Hebiah Fourth","160000","160000","Free Hold","140","Villa","Villa","3","Residential","","","","","1","","Elan"
"1766256293","2023-12-04 13:34:50","2023-12-01 00:00:00","2024-11-30 00:00:00","Renewed","Al Mararr","58000","58000","Non Free Hold","13","Unit","Shop","","Commercial","Palm Deira Metro Stations","Dubai Mall","Dubai International Airport","","1","",""
"1815722261","2023-12-04 12:37:32","2023-12-01 00:00:00","2024-11-30 00:00:00","Renewed","Al Suq Al Kabeer","56000","56000","Non Free Hold","82.03","Unit","Office","","Commercial","Al Fahidi Metro Station","Dubai Mall","Burj Khalifa","","1","",""
"22188584","2023-12-04 13:14:58","2023-12-12 00:00:00","2024-12-11 00:00:00","Renewed","Al Karama","65100","65100","Non Free Hold","107.95","Unit","Flat","","Residential","ADCB Metro Station","Dubai Mall","Burj Khalifa","","1","",""
"24892729","2023-12-04 17:25:38","2023-12-07 00:00:00","2024-12-06 00:00:00","Renewed","Al Karama","65100","65100","Non Free Hold","104.98","Unit","Flat","","Residential","ADCB Metro Station","Dubai Mall","Burj Khalifa","","1","",""
"79927763","2023-12-04 16:45:30","2023-12-01 00:00:00","2024-11-30 00:00:00","Renewed","Abu Hail","75600","75600","Non Free Hold","203.18","Villa","Villa","","Residential","Abu Baker Al Siddique Metro Station","","Dubai International Airport","0","1","",""
